"id","weight","height","gender"
9740,72,132,"Male"
9741,52,106,"Male"
9742,68,155,"Male"
9743,70,229,"Male"
9744,78,178,"Female"
9745,48,194,"Male"
9746,70,107,"Male"
9747,62,227,"Male"
9748,60,190,"Male"
9749,89,145,"Female"
9750,68,186,"Female"
9751,83,157,"Female"
9752,85,191,"Male"
9753,83,164,"Male"
9754,73,198,"Female"
9755,86,215,"Male"
9756,84,218,"Male"
9757,72,119,"Male"
9758,81,209,"Male"
9759,72,205,"Female"
9760,54,154,"Female"
9761,64,171,"Female"
9762,62,92,"Male"
9763,72,174,"Male"
9764,66,208,"Male"
9765,67,153,"Female"
9766,71,197,"Female"
9767,46,194,"Female"
9768,54,154,"Male"
9769,67,144,"Female"
9770,83,158,"Male"
9771,70,186,"Female"
9772,69,155,"Female"
9773,81,153,"Female"
9774,51,183,"Female"
9775,80,183,"Female"
9776,56,193,"Male"
9777,47,152,"Female"
9778,69,168,"Male"
9779,63,164,"Female"
9780,80,198,"Female"
9781,45,204,"Female"
9782,65,164,"Male"
9783,55,216,"Male"
9784,88,203,"Male"
9785,73,237,"Male"
9786,61,166,"Female"
9787,82,146,"Female"
9788,78,170,"Male"
9789,85,211,"Male"
9790,67,243,"Female"
9791,77,163,"Female"
9792,45,199,"Female"
9793,76,179,"Female"
9794,61,187,"Male"
9795,72,163,"Female"
9796,51,170,"Male"
9797,77,191,"Male"
9798,67,160,"Male"
9799,64,147,"Female"
9800,78,207,"Male"
9801,47,206,"Female"
9802,51,171,"Male"
9803,91,144,"Male"
9804,60,177,"Female"
9805,73,157,"Male"
9806,84,130,"Male"
9807,74,195,"Male"
9808,75,247,"Male"
9809,79,221,"Male"
9810,42,197,"Male"
9811,51,151,"Male"
9812,64,158,"Female"
9813,47,180,"Female"
9814,71,220,"Male"
9815,71,196,"Male"
9816,70,179,"Male"
9817,49,188,"Male"
9818,92,182,"Male"
9819,59,209,"Female"
9820,68,145,"Female"
9821,87,156,"Male"
9822,67,197,"Male"
9823,76,149,"Male"
9824,77,180,"Female"
9825,95,190,"Male"
9826,79,193,"Female"
9827,68,208,"Female"
9828,69,204,"Male"
9829,69,109,"Male"
9830,63,140,"Female"
9831,61,123,"Male"
9832,58,170,"Female"
9833,77,183,"Male"
9834,61,138,"Female"
9835,51,140,"Male"
9836,52,149,"Female"
9837,76,215,"Male"
9838,68,214,"Female"
9839,87,201,"Female"
9840,72,143,"Female"
9841,62,234,"Female"
9842,91,190,"Male"
9843,51,165,"Female"
9844,65,215,"Female"
9845,65,115,"Female"
9846,80,160,"Female"
9847,52,135,"Male"
9848,65,161,"Male"
9849,76,152,"Female"
9850,58,164,"Female"
9851,75,175,"Male"
9852,57,141,"Female"
9853,59,196,"Male"
9854,85,179,"Female"
9855,70,167,"Female"
9856,67,187,"Male"
9857,99,183,"Female"
9858,49,199,"Male"
9859,71,192,"Female"
9860,72,238,"Female"
9861,79,202,"Female"
9862,73,186,"Female"
9863,70,218,"Female"
9864,53,123,"Female"
9865,68,174,"Male"
9866,62,194,"Female"
9867,60,174,"Female"
9868,69,114,"Female"
9869,40,240,"Male"
9870,92,150,"Female"
9871,77,166,"Male"
9872,80,175,"Female"
9873,70,203,"Male"
9874,49,172,"Female"
9875,72,207,"Female"
9876,72,199,"Female"
9877,48,148,"Male"
9878,64,168,"Male"
9879,83,137,"Female"
9880,58,173,"Female"
9881,61,167,"Female"
9882,45,204,"Male"
9883,79,156,"Female"
9884,67,223,"Female"
9885,67,213,"Female"
9886,76,194,"Female"
9887,54,187,"Male"
9888,78,150,"Male"
9889,79,179,"Female"
9890,82,176,"Male"
9891,71,198,"Male"
9892,53,154,"Male"
9893,81,206,"Male"
9894,79,149,"Female"
9895,58,176,"Female"
9896,46,140,"Male"
9897,87,96,"Female"
9898,62,195,"Female"
9899,65,175,"Male"
9900,82,213,"Female"
9901,50,136,"Female"
9902,77,181,"Female"
9903,77,162,"Female"
9904,67,237,"Female"
9905,83,155,"Male"
9906,70,165,"Male"
9907,91,184,"Male"
9908,51,212,"Male"
9909,79,167,"Female"
9910,102,116,"Male"
9911,90,185,"Female"
9912,63,190,"Male"
9913,81,137,"Female"
9914,30,214,"Female"
9915,54,164,"Male"
9916,38,167,"Male"
9917,72,140,"Male"
9918,48,159,"Female"
9919,64,175,"Female"
9920,70,126,"Female"
9921,83,220,"Female"
9922,96,176,"Male"
9923,67,140,"Female"
9924,78,185,"Female"
9925,86,224,"Male"
9926,63,211,"Male"
9927,63,124,"Female"
9928,97,216,"Male"
9929,76,195,"Male"
9930,77,170,"Female"
9931,82,239,"Female"
9932,69,219,"Male"
9933,70,179,"Male"
9934,74,244,"Male"
9935,83,121,"Male"
9936,53,196,"Female"
9937,84,208,"Female"
9938,77,201,"Female"
9939,70,204,"Female"
9940,65,178,"Female"
9941,46,189,"Male"
9942,74,181,"Male"
9943,55,128,"Female"
9944,68,204,"Male"
9945,70,191,"Female"
9946,70,160,"Male"
9947,63,142,"Male"
9948,67,185,"Female"
9949,85,206,"Male"
9950,110,150,"Female"
9951,61,201,"Female"
9952,94,112,"Male"
9953,87,109,"Female"
9954,64,195,"Female"
9955,86,132,"Female"
9956,62,119,"Male"
9957,73,158,"Female"
9958,80,146,"Female"
9959,70,147,"Male"
9960,76,138,"Male"
9961,54,172,"Male"
9962,68,171,"Male"
9963,42,148,"Female"
9964,65,169,"Male"
9965,71,212,"Male"
9966,49,203,"Female"
9967,81,208,"Female"
9968,50,169,"Female"
9969,83,179,"Male"
9970,61,130,"Male"
9971,64,201,"Male"
9972,86,127,"Female"
9973,71,180,"Male"
9974,57,123,"Female"
9975,51,175,"Male"
9976,44,194,"Female"
9977,84,139,"Male"
9978,42,181,"Female"
9979,69,133,"Female"
9980,72,152,"Female"
9981,66,208,"Male"
9982,45,158,"Female"
9983,85,164,"Female"
9984,91,139,"Female"
9985,62,155,"Male"
9986,51,202,"Male"
9987,74,164,"Female"
9988,64,172,"Female"
9989,68,61,"Female"
9990,82,215,"Female"
9991,59,127,"Female"
9992,65,204,"Female"
9993,97,169,"Female"
9994,74,160,"Female"
9995,62,149,"Female"
9996,81,170,"Male"
9997,77,205,"Male"
9998,61,180,"Female"
9999,72,237,"Female"
10000,73,180,"Male"
10001,90,208,"Female"
10002,68,178,"Male"
10003,69,130,"Male"
10004,79,148,"Female"
10005,72,150,"Male"
10006,44,228,"Female"
10007,76,176,"Female"
10008,79,161,"Female"
10009,81,211,"Male"
10010,64,167,"Female"
10011,56,199,"Male"
10012,61,229,"Male"
10013,99,182,"Male"
10014,72,194,"Male"
10015,84,176,"Female"
10016,64,178,"Female"
10017,76,204,"Male"
10018,71,201,"Female"
10019,56,161,"Female"
10020,76,204,"Male"
10021,72,181,"Male"
10022,83,203,"Female"
10023,60,156,"Female"
10024,76,114,"Male"
10025,56,198,"Female"
10026,65,137,"Female"
10027,63,227,"Male"
10028,58,197,"Female"
10029,56,195,"Female"
10030,87,204,"Male"
10031,80,160,"Female"
10032,73,246,"Male"
10033,54,172,"Female"
10034,69,146,"Male"
10035,70,127,"Female"
10036,78,177,"Female"
10037,67,179,"Female"
10038,57,152,"Male"
10039,63,201,"Male"
10040,68,165,"Male"
10041,106,212,"Female"
10042,78,193,"Female"
10043,54,188,"Female"
10044,71,122,"Male"
10045,85,250,"Female"
10046,49,176,"Male"
10047,70,135,"Male"
10048,37,223,"Female"
10049,82,210,"Female"
10050,83,226,"Female"
10051,77,180,"Female"
10052,49,197,"Male"
10053,74,156,"Female"
10054,67,174,"Male"
10055,59,184,"Male"
10056,90,179,"Male"
10057,72,154,"Male"
10058,61,181,"Female"
10059,39,175,"Female"
10060,36,137,"Male"
10061,77,183,"Female"
10062,51,131,"Male"
10063,48,191,"Female"
10064,51,177,"Female"
10065,62,174,"Female"
10066,62,142,"Female"
10067,57,168,"Female"
10068,107,157,"Male"
10069,74,117,"Male"
10070,69,153,"Male"
10071,71,121,"Female"
10072,91,201,"Male"
10073,79,214,"Female"
10074,71,109,"Female"
10075,97,149,"Female"
10076,70,256,"Male"
10077,81,222,"Female"
10078,83,171,"Female"
10079,67,202,"Female"
10080,55,148,"Female"
10081,74,200,"Male"
10082,76,172,"Female"
10083,63,138,"Male"
10084,72,165,"Female"
10085,61,181,"Male"
10086,79,192,"Male"
10087,60,228,"Male"
10088,68,123,"Female"
10089,107,199,"Male"
10090,61,210,"Male"
10091,79,168,"Male"
10092,80,169,"Male"
10093,69,210,"Female"
10094,72,240,"Female"
10095,72,149,"Female"
10096,55,212,"Female"
10097,84,150,"Female"
10098,55,199,"Male"
10099,87,193,"Female"
10100,46,205,"Male"
10101,82,219,"Male"
10102,51,163,"Male"
10103,56,146,"Female"
10104,78,177,"Male"
10105,83,85,"Female"
10106,81,163,"Male"
10107,110,207,"Male"
10108,55,210,"Male"
10109,57,191,"Female"
10110,77,162,"Female"
10111,60,181,"Female"
10112,63,168,"Male"
10113,70,152,"Male"
10114,58,224,"Female"
10115,86,216,"Female"
10116,88,134,"Male"
10117,94,194,"Female"
10118,52,157,"Male"
10119,72,171,"Female"
10120,62,233,"Male"
10121,54,134,"Male"
10122,75,182,"Female"
10123,67,214,"Female"
10124,84,190,"Female"
10125,57,193,"Male"
10126,55,227,"Male"
10127,68,172,"Female"
10128,97,173,"Female"
10129,95,183,"Female"
10130,63,151,"Male"
10131,68,182,"Female"
10132,77,178,"Male"
10133,60,188,"Female"
10134,62,244,"Female"
10135,75,171,"Female"
10136,67,161,"Male"
10137,74,222,"Female"
10138,82,163,"Male"
10139,69,141,"Female"
10140,77,205,"Female"
10141,93,177,"Female"
10142,74,183,"Female"
10143,67,143,"Female"
10144,59,217,"Female"
10145,75,148,"Female"
10146,79,171,"Female"
10147,96,130,"Female"
10148,41,161,"Female"
10149,82,165,"Female"
10150,52,204,"Female"
10151,77,194,"Female"
10152,66,186,"Male"
10153,69,195,"Male"
10154,80,159,"Female"
10155,69,176,"Male"
10156,56,220,"Male"
10157,88,128,"Male"
10158,56,198,"Male"
10159,92,176,"Female"
10160,50,153,"Female"
10161,48,234,"Male"
10162,71,176,"Female"
10163,75,211,"Male"
10164,82,184,"Female"
10165,67,168,"Female"
10166,71,159,"Female"
10167,76,148,"Male"
10168,78,178,"Male"
10169,80,204,"Male"
10170,56,163,"Female"
10171,50,192,"Male"
10172,66,177,"Male"
10173,36,206,"Female"
10174,53,173,"Male"
10175,51,181,"Female"
10176,51,218,"Female"
10177,94,160,"Female"
10178,49,213,"Female"
10179,71,141,"Male"
10180,65,188,"Female"
10181,74,126,"Male"
10182,51,126,"Female"
10183,48,224,"Male"
10184,59,159,"Female"
10185,74,212,"Female"
10186,56,154,"Male"
10187,65,174,"Male"
10188,52,153,"Male"
10189,77,166,"Male"
10190,77,169,"Female"
10191,69,236,"Male"
10192,36,189,"Female"
10193,55,220,"Male"
10194,79,189,"Male"
10195,56,164,"Female"
10196,54,173,"Male"
10197,86,196,"Female"
10198,59,162,"Female"
10199,71,154,"Male"
10200,43,239,"Male"
10201,80,138,"Male"
10202,85,195,"Male"
10203,91,221,"Male"
10204,85,182,"Female"
10205,85,155,"Female"
10206,55,179,"Male"
10207,67,232,"Male"
10208,81,174,"Male"
10209,74,186,"Male"
10210,75,180,"Male"
10211,58,214,"Male"
10212,64,119,"Male"
10213,78,235,"Female"
10214,80,171,"Female"
10215,61,222,"Female"
10216,56,169,"Female"
10217,69,171,"Male"
10218,81,170,"Female"
10219,78,142,"Female"
10220,68,139,"Male"
10221,76,194,"Female"
10222,47,185,"Male"
10223,66,113,"Male"
10224,69,165,"Male"
10225,46,214,"Female"
10226,49,167,"Male"
10227,86,113,"Female"
10228,72,173,"Female"
10229,69,220,"Male"
10230,71,201,"Male"
10231,77,206,"Female"
10232,83,147,"Female"
10233,74,186,"Male"
10234,73,140,"Male"
10235,55,214,"Male"
10236,54,146,"Female"
10237,69,239,"Male"
10238,51,151,"Female"
10239,68,208,"Female"
10240,52,188,"Female"
10241,69,144,"Female"
10242,50,116,"Male"
10243,78,123,"Female"
10244,75,115,"Male"
10245,58,179,"Male"
10246,73,201,"Female"
10247,68,166,"Female"
10248,62,155,"Male"
10249,72,142,"Male"
10250,66,195,"Female"
10251,38,202,"Male"
10252,63,156,"Female"
10253,65,200,"Male"
10254,63,161,"Female"
10255,58,201,"Male"
10256,63,235,"Female"
10257,86,177,"Female"
10258,73,147,"Male"
10259,77,189,"Male"
10260,66,144,"Female"
10261,72,169,"Female"
10262,49,193,"Male"
10263,102,159,"Male"
10264,75,199,"Male"
10265,101,172,"Male"
10266,65,189,"Male"
10267,35,143,"Male"
10268,85,222,"Female"
10269,62,194,"Male"
10270,50,161,"Female"
10271,79,166,"Female"
10272,53,129,"Male"
10273,71,151,"Male"
10274,74,170,"Male"
10275,75,229,"Male"
10276,80,157,"Male"
10277,55,118,"Female"
10278,62,178,"Female"
10279,86,226,"Male"
10280,80,94,"Female"
10281,74,232,"Male"
10282,49,218,"Male"
10283,74,191,"Male"
10284,89,234,"Male"
10285,86,166,"Female"
10286,49,198,"Male"
10287,64,150,"Male"
10288,50,162,"Male"
10289,63,185,"Female"
10290,64,184,"Male"
10291,48,129,"Female"
10292,74,222,"Male"
10293,52,167,"Male"
10294,85,172,"Male"
10295,70,131,"Female"
10296,65,128,"Male"
10297,77,142,"Female"
10298,27,237,"Male"
10299,84,150,"Male"
10300,64,209,"Female"
10301,99,229,"Female"
10302,88,114,"Female"
10303,90,136,"Female"
10304,54,161,"Male"
10305,53,207,"Male"
10306,81,144,"Male"
10307,65,206,"Male"
10308,95,236,"Female"
10309,65,123,"Female"
10310,78,121,"Female"
10311,89,169,"Female"
10312,66,154,"Male"
10313,93,199,"Female"
10314,64,199,"Male"
10315,59,180,"Female"
10316,64,203,"Female"
10317,78,152,"Male"
10318,55,215,"Female"
10319,85,137,"Female"
10320,71,194,"Female"
10321,52,161,"Female"
10322,71,147,"Female"
10323,47,188,"Male"
10324,55,190,"Female"
10325,94,144,"Female"
10326,71,112,"Female"
10327,84,170,"Female"
10328,47,202,"Male"
10329,41,214,"Female"
10330,48,255,"Male"
10331,53,207,"Female"
10332,44,186,"Male"
10333,74,212,"Female"
10334,76,150,"Male"
10335,67,231,"Female"
10336,67,119,"Male"
10337,104,169,"Female"
10338,54,198,"Male"
10339,81,161,"Female"
10340,78,170,"Male"
10341,61,170,"Female"
10342,84,180,"Female"
10343,38,138,"Female"
10344,88,169,"Male"
10345,64,166,"Female"
10346,59,129,"Male"
10347,62,172,"Male"
10348,58,150,"Female"
10349,82,166,"Male"
10350,89,150,"Male"
10351,88,159,"Female"
10352,61,239,"Female"
10353,81,158,"Female"
10354,53,199,"Male"
10355,77,196,"Female"
10356,62,195,"Male"
10357,107,201,"Female"
10358,76,157,"Female"
10359,42,260,"Male"
10360,69,215,"Female"
10361,72,213,"Male"
10362,55,202,"Male"
10363,67,189,"Male"
10364,85,139,"Male"
10365,54,206,"Female"
10366,62,247,"Female"
10367,51,184,"Female"
10368,81,217,"Male"
10369,80,168,"Male"
10370,82,162,"Male"
10371,72,200,"Male"
10372,65,193,"Male"
10373,114,205,"Female"
10374,73,149,"Female"
10375,61,197,"Female"
10376,87,177,"Male"
10377,54,143,"Female"
10378,79,194,"Male"
10379,66,171,"Female"
10380,76,240,"Female"
10381,84,227,"Female"
10382,86,190,"Female"
10383,73,170,"Female"
10384,83,128,"Male"
10385,81,198,"Female"
10386,48,189,"Male"
10387,71,208,"Female"
10388,46,202,"Female"
10389,65,165,"Female"
10390,91,101,"Male"
10391,58,217,"Male"
10392,70,147,"Male"
10393,57,204,"Male"
10394,67,139,"Male"
10395,83,128,"Male"
10396,45,136,"Female"
10397,88,175,"Female"
10398,76,223,"Female"
10399,68,150,"Male"
10400,90,133,"Female"
10401,69,90,"Female"
10402,71,160,"Male"
10403,50,154,"Male"
10404,79,178,"Female"
10405,75,94,"Female"
10406,87,171,"Male"
10407,65,187,"Female"
10408,69,114,"Female"
10409,90,195,"Female"
10410,87,159,"Male"
10411,62,215,"Female"
10412,81,116,"Female"
10413,49,137,"Female"
10414,54,189,"Female"
10415,81,140,"Female"
10416,59,204,"Female"
10417,71,200,"Female"
10418,91,110,"Male"
10419,59,196,"Male"
10420,72,106,"Female"
10421,68,174,"Male"
10422,90,191,"Male"
10423,72,214,"Female"
10424,32,181,"Male"
10425,82,219,"Male"
10426,82,193,"Male"
10427,67,189,"Female"
10428,57,153,"Male"
10429,45,144,"Male"
10430,86,224,"Male"
10431,54,185,"Male"
10432,57,160,"Male"
10433,78,123,"Female"
10434,73,172,"Female"
10435,62,137,"Female"
10436,55,185,"Male"
10437,56,210,"Female"
10438,55,159,"Female"
10439,63,157,"Female"
10440,87,184,"Male"
10441,75,168,"Female"
10442,59,191,"Female"
10443,70,170,"Female"
10444,51,254,"Male"
10445,69,113,"Male"
10446,99,164,"Male"
10447,69,181,"Female"
10448,52,205,"Female"
10449,59,189,"Female"
10450,56,198,"Male"
10451,77,132,"Male"
10452,63,207,"Female"
10453,59,158,"Male"
10454,81,177,"Female"
10455,63,213,"Male"
10456,94,240,"Male"
10457,61,208,"Male"
10458,55,173,"Male"
10459,78,175,"Female"
10460,64,199,"Male"
10461,59,130,"Female"
10462,53,57,"Male"
10463,98,176,"Female"
10464,60,111,"Female"
10465,52,235,"Male"
10466,41,111,"Female"
10467,77,210,"Female"
10468,77,226,"Female"
10469,79,186,"Male"
10470,84,167,"Male"
10471,96,214,"Female"
10472,72,179,"Male"
10473,71,194,"Female"
10474,84,156,"Female"
10475,51,161,"Male"
10476,56,142,"Female"
10477,88,221,"Male"
10478,75,142,"Male"
10479,69,125,"Female"
10480,68,140,"Female"
10481,61,125,"Male"
10482,60,140,"Male"
10483,80,174,"Male"
10484,80,210,"Female"
10485,57,147,"Male"
10486,88,202,"Male"
10487,74,205,"Male"
10488,56,203,"Male"
10489,96,164,"Female"
10490,64,175,"Male"
10491,70,129,"Female"
10492,78,113,"Female"
10493,53,128,"Female"
10494,78,181,"Female"
10495,80,167,"Female"
10496,46,146,"Male"
10497,62,230,"Female"
10498,85,254,"Male"
10499,77,172,"Male"
10500,65,181,"Female"
10501,79,167,"Male"
10502,89,194,"Male"
10503,90,187,"Male"
10504,74,138,"Male"
10505,81,173,"Male"
10506,52,182,"Female"
10507,65,154,"Female"
10508,48,206,"Female"
10509,96,141,"Female"
10510,70,175,"Male"
10511,64,169,"Female"
10512,70,239,"Female"
10513,66,181,"Female"
10514,76,152,"Male"
10515,77,171,"Male"
10516,69,159,"Female"
10517,59,169,"Male"
10518,82,158,"Female"
10519,61,144,"Female"
10520,42,190,"Female"
10521,82,204,"Male"
10522,77,139,"Male"
10523,65,117,"Male"
10524,43,179,"Male"
10525,83,135,"Male"
10526,58,129,"Male"
10527,72,124,"Male"
10528,73,177,"Male"
10529,70,234,"Female"
10530,92,178,"Male"
10531,69,170,"Male"
10532,71,206,"Female"
10533,72,141,"Female"
10534,48,185,"Male"
10535,86,143,"Male"
10536,62,161,"Female"
10537,61,139,"Male"
10538,78,190,"Female"
10539,72,194,"Male"
10540,51,139,"Female"
10541,77,147,"Female"
10542,92,130,"Female"
10543,90,143,"Male"
10544,57,208,"Female"
10545,89,226,"Female"
10546,71,152,"Female"
10547,58,172,"Female"
10548,47,193,"Male"
10549,62,114,"Female"
10550,83,190,"Female"
10551,62,188,"Male"
10552,86,134,"Female"
10553,65,154,"Male"
10554,57,178,"Female"
10555,68,166,"Female"
10556,59,166,"Male"
10557,44,201,"Female"
10558,65,173,"Female"
10559,74,134,"Female"
10560,76,155,"Female"
10561,85,193,"Male"
10562,61,163,"Male"
10563,74,135,"Female"
10564,79,171,"Male"
10565,79,211,"Female"
10566,85,159,"Female"
10567,84,175,"Female"
10568,52,186,"Male"
10569,78,200,"Male"
10570,86,167,"Female"
10571,59,165,"Female"
10572,63,153,"Female"
10573,79,159,"Male"
10574,87,203,"Female"
10575,69,221,"Female"
10576,72,213,"Male"
10577,92,118,"Female"
10578,62,203,"Female"
10579,88,125,"Female"
10580,56,209,"Female"
10581,59,190,"Female"
10582,76,235,"Female"
10583,59,180,"Female"
10584,87,125,"Male"
10585,68,194,"Male"
10586,38,221,"Female"
10587,61,148,"Male"
10588,64,133,"Female"
10589,77,154,"Female"
10590,88,156,"Male"
10591,73,199,"Female"
10592,78,211,"Male"
10593,66,195,"Male"
10594,58,184,"Female"
10595,76,205,"Male"
10596,52,204,"Male"
10597,71,166,"Male"
10598,70,170,"Female"
10599,68,151,"Female"
10600,82,112,"Female"
10601,60,206,"Female"
10602,74,200,"Female"
10603,77,207,"Female"
10604,97,172,"Male"
10605,73,231,"Female"
10606,84,168,"Female"
10607,87,178,"Female"
10608,77,139,"Male"
10609,59,136,"Male"
10610,85,192,"Female"
10611,54,158,"Male"
10612,67,105,"Female"
10613,62,218,"Male"
10614,90,215,"Male"
10615,75,202,"Male"
10616,87,193,"Female"
10617,75,217,"Male"
10618,65,129,"Female"
10619,63,174,"Male"
10620,63,224,"Female"
10621,94,212,"Female"
10622,63,189,"Male"
10623,62,162,"Female"
10624,60,145,"Female"
10625,90,211,"Male"
10626,80,196,"Female"
10627,55,141,"Male"
10628,67,208,"Female"
10629,65,127,"Female"
10630,74,134,"Female"
10631,75,177,"Female"
10632,69,121,"Male"
10633,71,150,"Female"
10634,83,133,"Male"
10635,61,182,"Female"
10636,96,218,"Male"
10637,82,186,"Male"
10638,87,194,"Female"
10639,68,152,"Male"
10640,80,163,"Male"
10641,79,158,"Male"
10642,94,134,"Female"
10643,59,171,"Female"
10644,58,177,"Male"
10645,71,165,"Female"
10646,69,140,"Male"
10647,79,112,"Male"
10648,47,219,"Male"
10649,46,210,"Female"
10650,82,142,"Female"
10651,64,185,"Male"
10652,79,230,"Female"
10653,79,141,"Male"
10654,63,179,"Male"
10655,46,139,"Female"
10656,50,207,"Male"
10657,90,209,"Male"
10658,81,182,"Male"
10659,84,187,"Male"
10660,68,201,"Female"
10661,87,210,"Male"
10662,59,181,"Female"
10663,64,170,"Male"
10664,61,179,"Male"
10665,62,220,"Female"
10666,82,198,"Female"
10667,46,190,"Male"
10668,48,220,"Male"
10669,77,157,"Female"
10670,55,167,"Female"
10671,72,146,"Female"
10672,55,209,"Female"
10673,68,160,"Female"
10674,75,174,"Female"
10675,58,176,"Male"
10676,69,193,"Male"
10677,81,177,"Female"
10678,85,199,"Female"
10679,95,192,"Male"
10680,82,176,"Male"
10681,79,190,"Female"
10682,40,182,"Female"
10683,70,214,"Female"
10684,74,183,"Female"
10685,63,198,"Female"
10686,64,212,"Female"
10687,67,158,"Female"
10688,86,140,"Male"
10689,76,206,"Male"
10690,62,134,"Male"
10691,80,178,"Female"
10692,59,205,"Male"
10693,56,234,"Female"
10694,60,173,"Male"
10695,57,179,"Female"
10696,53,168,"Male"
10697,68,189,"Male"
10698,69,161,"Female"
10699,46,192,"Female"
10700,62,147,"Male"
10701,64,180,"Male"
10702,73,172,"Female"
10703,79,141,"Female"
10704,73,225,"Female"
10705,88,159,"Female"
10706,74,165,"Male"
10707,67,199,"Female"
10708,69,149,"Female"
10709,74,188,"Male"
10710,92,226,"Female"
10711,74,202,"Male"
10712,69,100,"Female"
10713,59,178,"Female"
10714,73,205,"Male"
10715,93,155,"Female"
10716,65,206,"Male"
10717,62,126,"Female"
10718,86,195,"Female"
10719,53,175,"Female"
10720,79,177,"Female"
10721,57,131,"Female"
10722,72,169,"Male"
10723,64,197,"Male"
10724,87,210,"Female"
10725,107,183,"Female"
10726,60,183,"Male"
10727,62,154,"Male"
10728,67,259,"Female"
10729,68,188,"Male"
10730,104,191,"Female"
10731,36,105,"Female"
10732,62,224,"Male"
10733,56,167,"Female"
10734,65,159,"Female"
10735,60,149,"Male"
10736,69,103,"Female"
10737,77,131,"Female"
10738,59,141,"Male"
10739,60,204,"Female"
10740,100,193,"Male"
10741,59,122,"Male"
10742,85,157,"Male"
10743,49,182,"Male"
10744,88,205,"Female"
10745,48,182,"Male"
10746,78,182,"Male"
10747,70,109,"Male"
10748,70,179,"Male"
10749,83,171,"Female"
10750,78,142,"Female"
10751,72,185,"Female"
10752,65,237,"Male"
10753,64,186,"Male"
10754,69,141,"Female"
10755,77,86,"Male"
10756,93,241,"Male"
10757,66,150,"Male"
10758,74,222,"Male"
10759,25,124,"Female"
10760,65,200,"Female"
10761,88,266,"Female"
10762,61,167,"Male"
10763,91,146,"Male"
10764,71,159,"Male"
10765,76,189,"Female"
10766,82,187,"Female"
10767,58,201,"Female"
10768,89,166,"Male"
10769,56,185,"Female"
10770,58,170,"Male"
10771,60,148,"Female"
10772,78,242,"Female"
10773,92,196,"Female"
10774,64,192,"Female"
10775,61,197,"Female"
10776,61,224,"Male"
10777,44,178,"Female"
10778,86,180,"Male"
